current_credits,total_credits,current_gpa,target_gpa,num_2_credit,num_3_credit,final_gpa
70,120,1.8,2.56,4,14,2.22
35,120,3.46,3.83,30,8,3.59
80,120,3.64,3.98,6,9,3.62
35,120,1.73,2.8,27,10,2.24
35,120,2.25,2.79,24,12,2.64
48,120,2.11,3.72,36,0,2.82
83,120,1.76,3.51,14,3,2.62
64,120,3.25,3.8,26,1,3.61
48,120,3.52,3.54,28,5,3.49
89,120,3.82,3.88,2,9,3.87
85,120,3.01,3.27,11,4,3.1
72,120,2.04,2.45,15,6,2.14
83,120,2.46,3.49,5,9,3.14
36,120,3.6,3.82,10,21,3.84
34,120,3.82,3.87,17,17,3.74
77,120,1.63,3.4,2,13,2.34
40,120,3.25,3.86,4,24,3.64
58,120,3.23,3.84,17,9,3.59
114,120,2.6,3.68,0,2,3.01
69,120,3.35,3.57,21,3,3.36
66,120,2.23,2.94,10,11,2.51
49,120,2.25,3.07,11,16,2.69
68,120,3.23,3.27,11,10,3.22
66,120,3.56,3.99,9,12,3.69
53,120,3.49,3.57,15,12,3.38
108,120,1.55,2.73,0,4,2.29
103,120,3.37,3.61,4,3,3.36
68,120,2.39,3.73,14,8,3.09
81,120,2.28,2.72,4,10,2.61
97,120,2.24,3.76,11,0,2.98
85,120,3.1,3.93,8,6,3.37
46,120,2.21,2.6,10,18,2.51
84,120,2.11,3.52,18,0,2.91
68,120,2.74,3.3,21,3,3.02
71,120,2.78,3.43,12,8,2.94
44,120,3.48,3.65,21,11,3.54
101,120,3.81,3.85,6,2,3.8
111,120,2.87,3.76,0,3,3.23
69,120,3.12,3.19,4,14,3.01
36,120,1.91,3.73,3,26,2.76
86,120,3.61,3.76,9,5,3.49
36,120,3.09,3.58,25,11,3.4
68,120,3.44,3.55,15,7,3.3
100,120,1.87,2.6,10,0,2.16
41,120,2.94,3.68,27,8,3.4
108,120,2.38,3.86,6,0,3.09
50,120,3.13,3.8,20,10,3.39
77,120,1.92,3.52,3,12,2.66
74,120,2.62,2.88,17,4,2.74
48,120,2.66,2.96,19,11,2.91
53,120,1.58,3.67,11,15,2.48
82,120,3.33,3.65,2,11,3.58
98,120,3.63,3.96,0,7,3.94
115,120,2.24,2.89,1,1,2.61
52,120,1.78,3.8,16,12,2.92
105,120,3.02,3.66,0,5,3.21
108,120,3.49,3.85,4,1,3.53
48,120,3.01,3.7,33,2,3.41
73,120,2.22,3.73,20,2,3.11
80,120,2.44,3.74,17,2,3.1
92,120,2.29,3.32,12,1,2.85
68,120,3.32,3.6,26,0,3.53
35,120,2.32,2.48,18,16,2.6
71,120,3.86,4.0,24,0,3.92
71,120,3.27,3.83,23,1,3.63
33,120,3.67,3.87,10,22,3.9
49,120,2.31,3.72,26,6,3.06
61,120,3.41,3.75,26,2,3.6
112,120,3.61,3.68,4,0,3.56
46,120,1.53,3.56,7,20,2.41
85,120,3.79,3.94,7,7,3.85
110,120,2.37,3.2,3,1,2.92
107,120,2.64,3.73,5,1,3.32
68,120,2.59,3.4,11,10,3.13
59,120,2.6,3.67,8,15,3.19
105,120,3.6,3.64,1,4,3.62
112,120,2.42,2.59,2,1,2.38
89,120,2.11,3.66,15,0,3.07
81,120,3.89,3.94,3,11,3.78
61,120,3.41,3.98,23,4,3.53
43,120,3.51,3.64,1,25,3.42
40,120,3.53,3.89,23,11,3.78
89,120,3.54,3.83,12,2,3.62
67,120,3.43,3.77,4,15,3.42
53,120,2.76,2.79,29,3,2.6
111,120,3.83,3.96,0,3,4.0
57,120,1.78,1.79,1,20,1.92
98,120,2.33,2.85,9,1,2.63
70,120,2.23,2.5,23,1,2.31
108,120,3.45,3.87,3,2,3.69
64,120,3.6,3.66,23,3,3.6
65,120,1.88,3.85,20,5,2.74
108,120,3.85,3.9,0,4,4.0
95,120,2.96,3.93,0,8,3.42
87,120,2.9,3.2,0,11,3.13
32,120,2.78,2.84,30,9,2.94
59,120,1.52,3.86,8,15,2.74
96,120,3.36,3.48,12,0,3.28
34,120,2.99,3.64,2,27,3.22
36,120,3.43,3.68,18,16,3.55
34,120,3.52,3.77,32,7,3.78
106,120,2.53,3.29,5,1,2.78
91,120,2.57,3.97,14,0,3.18
74,120,2.38,2.47,23,0,2.56
49,120,3.09,3.78,5,20,3.42
96,120,3.63,3.63,9,2,3.68
52,120,3.87,3.95,13,14,3.98
92,120,3.72,4.0,0,9,3.99
102,120,3.1,3.54,0,6,3.17
40,120,3.36,3.61,38,1,3.35
76,120,2.02,2.02,8,9,1.91
80,120,3.56,3.82,6,9,3.59
89,120,1.57,4.0,3,8,2.6
98,120,3.12,3.28,5,4,3.14
97,120,1.59,2.63,2,6,2.09
49,120,3.67,3.95,28,5,3.91
103,120,2.36,3.46,7,1,3.09
96,120,3.86,3.9,0,8,3.77
80,120,2.29,2.57,2,12,2.63
105,120,3.69,3.73,4,2,3.72
31,120,2.31,3.69,38,4,3.11
54,120,3.36,3.49,7,17,3.53
72,120,3.31,3.91,24,0,3.61
